movieId,title,genres
5851,rollover,drama
5853,scanners,horror sci fi thriller
5854,sharky s machine,crime drama romance
5855,shock treatment,comedy musical sci fi
5859,southern comfort,drama thriller war
5862,student bodies,comedy horror
5863,take this job and shove it,comedy
5867,thief,crime drama thriller
5869,true confessions,crime drama
5872,die another day,action adventure thriller
5873,the emperor s club,drama
5874,friday after next,comedy
5875,personal velocity,drama
5876,quiet american the,drama thriller war
5878,talk to her,drama romance
5879,eight crazy nights,animation comedy musical
5880,extreme ops,action adventure crime thriller
5881,solaris,drama romance sci fi
5882,treasure planet,adventure animation children sci fi imax
5883,they,horror thriller
5885,what to do in case of fire,comedy drama
5888,brother,crime drama
5890,elling,comedy drama
5891,i spit on your grave,horror thriller
5893,last seduction the,crime drama thriller
5898,sword and the sorcerer the,action adventure fantasy
5899,zulu,action drama war
5900,analyze that,comedy crime
5902,adaptation,comedy drama romance
5903,equilibrium,action sci fi thriller
5907,medea,drama
5914,vernon florida,documentary
5915,victory,action drama war
5920,ace of aces,adventure comedy
5928,border the,drama
5930,brimstone and treacle,drama thriller
5931,britannia hospital,comedy drama
5932,burden of dreams,documentary
5936,come back to the five and dime jimmy dean jimmy dean,drama
5937,danton,drama
5938,deathtrap,comedy crime mystery thriller
5940,eating raoul,comedy
5941,drumline,comedy drama musical romance
5942,hot chick the,comedy
5943,maid in manhattan,comedy romance
5944,star trek nemesis,action drama sci fi thriller
5945,about schmidt,comedy drama
5947,evelyn,drama
5948,guys the,drama
5949,intact,thriller
5951,morvern callar,drama
5952,lord of the rings the two towers the,adventure fantasy
5954,hour,crime drama
5955,antwone fisher,drama
5956,gangs of new york,crime drama
5957,two weeks notice,comedy romance
5959,narc,crime drama thriller
5960,bad influence,drama thriller
5961,blue steel,action thriller
5962,body of evidence,drama thriller
5963,children s hour the,drama
5965,duellists the,action war
5966,kiss before dying a,film noir mystery
5968,miami blues,comedy crime drama
5969,my girl,comedy drama romance
5970,my girl,comedy drama romance
5971,my neighbor totoro,animation children drama fantasy
5974,thief of bagdad the,adventure fantasy
5975,war and peace,drama romance war
5977,where s poppa,comedy
5979,attack of the crab monsters,horror sci fi
5980,black christmas,horror mystery thriller
5981,day of the triffids the,horror sci fi
5983,invaders from mars,sci fi
5984,story of o the,drama romance
5985,asoka,action drama romance
5986,fat city,drama
5987,love honour and obey,comedy crime drama
5989,catch me if you can,crime drama
5990,pinocchio,children comedy fantasy
5991,chicago,comedy crime drama musical
5992,hours the,drama romance
5993,max,drama
5994,nicholas nickleby,drama romance
5995,pianist the,drama war
5998,doppelganger,horror thriller
5999,heavy metal,action adventure animation fantasy sci fi
6001,king of comedy the,comedy drama
6002,love liza,drama
6003,confessions of a dangerous mind,comedy crime drama thriller
6005,blue collar comedy tour the movie,comedy documentary
6006,just married,comedy romance
6007,p s your cat is dead,comedy
6008,son the,drama
6012,guy thing a,comedy romance
6013,kangaroo jack,action comedy
6014,national security,action comedy
6016,city of god,action adventure crime drama thriller
6017,divine intervention,comedy drama romance war
6021,american friend the,crime drama mystery thriller
6022,american me,drama
6023,band of outsiders,comedy crime drama romance
6025,the movie,comedy
6030,girls girls girls,comedy musical
6031,imitation of life,drama romance
6032,little romance a,comedy romance
6035,p p le moko,crime drama romance
6037,summer lovers,comedy drama romance
6039,woman in red the,comedy romance
6040,darkness falls,horror thriller
6041,amen,drama
6045,bullet,action crime drama
6047,dead reckoning,drama film noir mystery
6051,harder they come the,action crime drama
6057,biker boyz,action crime drama
6058,final destination,horror thriller
6059,recruit the,action thriller
6060,guru the,comedy romance
6062,lost in la mancha,documentary
6063,may,drama horror
6064,harder they fall the,drama film noir
6067,ordinary decent criminal,comedy crime
6071,two way stretch,comedy crime
6073,victim,crime drama
6078,firefox,action sci fi thriller
6081,never play clever again,comedy crime
6082,grey fox the,romance western
6093,last unicorn the,animation children fantasy
6096,making love,drama
6099,megaforce,action sci fi
6100,midsummer night s sex comedy a,comedy romance
6101,missing,drama mystery thriller
6102,missionary the,comedy
6104,monty python live at the hollywood bowl,comedy
6105,moonlighting,drama
6107,night of the shooting stars,drama war
6108,that night in varennes,drama
6109,one from the heart,drama romance
6115,personal best,drama
6116,pirate movie the,adventure comedy musical
6117,privates on parade,comedy drama war
6119,santa claus is a stinker,comedy
6122,richard pryor live on the sunset strip,comedy documentary
6123,sunless,documentary
6125,secret policeman s other ball the,comedy documentary musical
6127,shoot the moon,drama
6134,starstruck,comedy musical
6135,still of the night,mystery thriller
6138,tag the assassination game,action thriller
6139,tempest,comedy drama
6141,they call me bruce,comedy
6144,traviata la,drama musical
6153,zapped,comedy sci fi
6155,how to lose a guy in days,comedy romance
6156,shanghai knights,action adventure comedy
6157,daredevil,action crime
6158,jungle book the,animation children
6159,all the real girls,drama romance
6160,amandla a revolution in four part harmony,documentary musical
6163,he loves me he loves me not,romance thriller
6166,dennis the menace,comedy
6167,stand in,comedy
6168,to midnight,action adventure thriller
6170,black stallion the,adventure children drama
6173,into the west,adventure children
6176,mr majestyk,action drama
6177,murphy s law,action
6178,patch of blue a,drama romance
6180,q a,crime drama
6181,red badge of courage the,drama war
6182,thrill of it all the,comedy
6183,pillow talk,comedy musical romance
6184,man who fell to earth the,drama sci fi
6185,dark blue,action crime drama thriller
6186,gods and generals,action drama war
6187,life of david gale the,crime drama thriller
6188,old school,comedy
6190,lawless heart the,comedy drama
6191,navigators the,comedy drama
6193,poolhall junkies,comedy drama thriller
6196,cradle the grave,action crime drama thriller
6197,spider,drama mystery
6198,american heart,crime drama
6200,insignificance,comedy drama
6201,lady jane,drama romance
6202,late marriage,comedy drama romance
6204,meteor man the,comedy
6210,volcano high,action comedy
6212,bringing down the house,comedy
6213,tears of the sun,action drama thriller
6214,irreversible,crime drama mystery thriller
6215,laurel canyon,drama
6216,nowhere in africa,drama
6218,bend it like beckham,comedy drama romance
6219,hunted the,action drama thriller
6220,willard,drama horror thriller
6222,prozac nation,drama
6223,spun,comedy crime drama
6225,king of kings,drama
6226,lost honor of katharina blum the,drama
6228,talk of the town the,comedy romance thriller
6230,bang the drum slowly,drama
6231,benny goodman story the,drama musical
6233,born yesterday,comedy romance
6234,equus,drama mystery
6235,europa europa,drama war
6236,fear strikes out,drama
6238,green card,comedy drama romance
6239,journey to the center of the earth,adventure children sci fi
6241,pauline at the beach,comedy drama romance
6242,ringu,horror mystery thriller
6243,ringu,horror mystery
6244,salaam bombay,drama
6245,sweet charity,comedy drama musical romance
6247,women in love,drama romance
6250,dreamcatcher,drama horror sci fi thriller
6251,piglet s big movie,animation children
6252,view from the top,comedy romance
6254,awful truth the,comedy romance
6256,house with laughing windows the,horror mystery thriller
6257,i am curious,documentary drama
6260,robe the,drama
6261,wind,action romance
6263,basic,drama thriller war
6264,core the,action drama sci fi thriller
6265,head of state,comedy
6266,what a girl wants,comedy drama romance
6267,assassination tango,drama thriller
6269,stevie,documentary
6270,akira kurosawa s dreams,drama fantasy
6271,day for night,comedy drama romance
6273,in a lonely place,drama film noir mystery romance
6278,fellini i m a born liar,documentary
6279,good thief the,crime drama
6280,man apart a,action crime drama thriller
6281,phone booth,drama thriller
6283,cowboy bebop the movie,action animation sci fi thriller
6285,levity,drama
6286,man without a past the,comedy crime drama
6287,anger management,comedy
6288,better luck tomorrow,crime drama
6290,house of corpses,horror
6291,lilya,crime drama
6293,xx xy,drama romance
6294,bulletproof monk,action adventure sci fi
6295,chasing papi,comedy
6296,mighty wind a,comedy musical
6297,holes,adventure children comedy mystery
6298,malibu s most wanted,comedy crime
6299,winged migration,documentary
6300,flickering lights,action comedy crime
6301,straw dogs,drama thriller
6302,beginning of the end,sci fi
6303,andromeda strain the,mystery sci fi
6304,brainscan,comedy horror sci fi thriller
6305,fahrenheit,drama sci fi
6308,legal eagles,comedy crime romance
6310,memories of me,comedy drama
6311,other side of heaven the,adventure drama
6312,private function a,comedy
6313,sibling rivalry,comedy
6314,undercover blues,comedy crime
6315,wildcats,comedy
6316,wiz the,adventure children comedy fantasy musical
6320,scenes from a mall,comedy
6322,confidence,crime thriller
6323,identity,crime horror mystery thriller
6325,real cancun the,documentary
6326,city of ghosts,crime drama thriller
6327,decade under the influence a,documentary
6329,manic,drama
6330,people i know,crime drama
6331,spellbound,documentary
6332,lizzie mcguire movie the,children comedy romance
6333,x men united,action adventure sci fi thriller
6335,dancer upstairs the,crime drama thriller
6337,owning mahowny,crime drama thriller
6338,daddy day care,children comedy
6339,man on the train,comedy drama
6340,only the strong survive a celebration of soul,documentary musical
6344,reykjavik,comedy drama romance
6345,chorus line a,comedy drama musical
6347,beat street,drama musical
6348,breakin electric boogaloo,musical
6349,breakin,drama musical
6350,laputa castle in the sky,action adventure animation children fantasy sci fi
6355,girls les,musical
6356,gunfight at the o k corral,western
6357,high society,comedy musical romance
6358,kiss me kate,comedy musical romance
6365,matrix reloaded the,action adventure sci fi thriller imax
6366,dracula pages from a virgin s diary,horror mystery
6367,down with love,comedy romance
6370,spanish apartment the,comedy drama romance
6371,pok mon heroes,animation children
6373,bruce almighty,comedy drama fantasy romance
6374,in laws the,comedy
6375,gigantic,documentary
6377,finding nemo,adventure animation children comedy
6378,italian job the,action crime
6379,wrong turn,horror thriller
6380,capturing the friedmans,documentary
6382,together,drama
6383,fast furious,action crime thriller
6385,whale rider,drama
6387,once a thief,action comedy crime thriller
6388,regeneration,drama war
6390,silk stockings,musical
6391,snowball express,children comedy
6392,man called horse a,adventure drama western
6401,rio lobo,adventure romance war western
6407,walk don t run,comedy romance
6409,bend of the river,western
6410,car wash,comedy
6411,come september,comedy
6412,destry rides again,comedy western
6413,electric horseman the,comedy western
6416,king rat,drama war
6417,live wire,action
6422,shenandoah,drama war western
6423,straight talk,comedy
6424,oscar,comedy crime mystery romance
6425,man the,comedy
6426,far country the,western
6427,railway children the,children drama
6428,two mules for sister sara,comedy war western
6429,winchester,western
6431,battle cry,drama war
6433,man with the movie camera the,documentary
6434,objective burma,war
6436,this boy s life,drama
6437,rue madeleine,thriller war
6439,attack,drama war
6440,barton fink,drama thriller
6441,battle of britain,war
6442,belle poque,comedy romance
6443,big trail the,adventure romance western
6446,comancheros the,action adventure drama romance
6447,duel at diablo,war
6448,flight of the phoenix the,action adventure drama
6449,from the terrace,drama
6450,heaven knows mr allison,drama war
6451,hot rock the,comedy crime
6452,long hot summer the,drama
6453,man of aran,documentary
6454,music box,drama
6455,north to alaska,comedy western
6457,sink the bismark,action drama war
6458,blue max the,adventure drama war
6459,desert fox the,drama war
6460,trial the,drama
6461,unforgiven the,drama western
6464,good burger,children comedy
6466,mississippi masala,drama romance
6467,quai des orf vres,crime drama
6471,defense of the realm,thriller
6473,half moon street,drama thriller
6476,shattered,mystery thriller
6477,song of bernadette the,drama
6478,life and times of judge roy bean the,comedy western
6480,thoroughly modern millie,comedy musical
6482,dumb and dumberer when harry met lloyd,comedy
6483,from justin to kelly,musical romance
6484,hollywood homicide,action crime drama
6485,rugrats go wild,adventure animation children comedy
6486,hard word the,comedy crime drama thriller
6488,jet lag,comedy romance
6493,alex and emma,comedy drama romance
6495,experiment in terror,crime thriller
6497,is paris burning,drama war
6499,orphans of the storm,drama
6500,satanic rites of dracula the,horror
6502,days later,action horror sci fi
6503,charlie s angels full throttle,action adventure comedy crime thriller
6506,fulltime killer,action thriller
6508,bank the,thriller
6509,ali fear eats the soul,drama romance
6516,anastasia,drama
6517,babe the,drama
6518,flight of the intruder,action war
6519,fun with dick and jane,comedy
6520,knights of the round table,adventure drama
6521,main event the,comedy
6523,mr baseball,comedy romance
6524,never on sunday,comedy drama
6527,scaramouche,adventure romance
6528,start the revolution without me,comedy
6530,tenant the,drama horror mystery thriller
6531,hour of the pig the,crime drama mystery
6532,up the sandbox,comedy
6533,what s up doc,comedy
6534,hulk,action adventure sci fi
6535,legally blonde red white blonde,comedy
6536,sinbad legend of the seven seas,adventure animation children fantasy
6537,terminator rise of the machines,action adventure sci fi
6538,swimming pool,drama mystery thriller
6539,pirates of the caribbean the curse of the black pearl,action adventure comedy fantasy
6541,league of extraordinary gentlemen the,action fantasy sci fi
6545,i capture the castle,drama romance
6547,northfork,drama fantasy
6548,bad boys ii,action comedy crime thriller
6549,how to deal,comedy drama romance
6550,johnny english,action comedy thriller
6552,dirty pretty things,crime drama thriller
6554,garage days,comedy musical
6558,curly sue,comedy drama
6559,little giants,children comedy
6560,loose cannons,action comedy
6561,mouse that roared the,comedy war
6562,spencer s mountain,comedy drama
6564,lara croft tomb raider the cradle of life,action adventure comedy romance thriller
6565,seabiscuit,drama
6566,spy kids game over,action adventure children
6567,buffalo soldiers,comedy crime drama war
6568,camp,comedy musical
6569,hotel,comedy
6572,scorched,comedy crime
6573,avanti,comedy drama
6574,eve of destruction,action sci fi thriller
6575,gator,action drama
6579,one two three,comedy
6581,private life of sherlock holmes the,comedy drama mystery
6582,remo williams the adventure begins,action comedy crime thriller
6583,blood of heroes the,action sci fi
6584,what s up tiger lily,adventure comedy crime thriller
6586,american wedding,comedy
6587,gigli,comedy crime romance
6588,and now ladies and gentlemen,romance thriller
6591,magdalene sisters the,drama
6592,secret lives of dentists the,drama
6593,freaky friday,children comedy fantasy
6595,s w a t,action thriller
6596,divorce le,comedy drama romance
6597,princess blade the,action sci fi
6598,step into liquid,documentary
6599,accattone,drama
6602,brain damage,comedy horror
6603,double life a,crime drama film noir
6605,man in the glass booth the,drama
6609,gospel according to st matthew the,drama
6611,umberto d,drama
6613,day of the dolphin the,drama
6614,i love you to death,comedy crime
6615,freddy vs jason,action horror thriller
6616,grind,action comedy
6617,open range,western
6618,shaolin soccer,action comedy
6619,uptown girls,comedy
6620,american splendor,comedy drama
6622,carnages,drama
6623,passionada,comedy romance
6624,agent cody banks,action adventure children fantasy
6626,cemetery club the,comedy drama romance
6628,hot dog the movie,comedy
6629,house of wax,crime horror mystery thriller
6630,inn of the sixth happiness the,adventure drama
6634,rowing with the wind,drama romance
6635,rachel papers the,drama romance
6636,sure thing the,comedy romance
6637,thrashin,action drama
6638,valley girl,comedy romance
6639,wait until dark,drama thriller
6642,showdown in little tokyo,action crime
6643,tokyo story,drama
6645,thx,action adventure drama sci fi
6647,business of fancydancing the,drama
6650,kind hearts and coronets,comedy drama
6651,ash wednesday,crime drama
6652,joe kidd,western
6657,beast from fathoms the,sci fi
6658,,comedy romance
6659,tremors,comedy horror sci fi
6660,red shoes the,drama fantasy musical romance
6662,pink panther the,comedy crime
6663,pink panther strikes again the,comedy crime
6664,commando,action adventure
6665,dracula,horror romance
6666,discreet charm of the bourgeoisie the,comedy drama fantasy
6667,waco the rules of engagement,documentary
6668,road home the,drama romance
6669,ikiru,drama
6671,angel at my table an,drama
6672,war photographer,documentary war
6678,handmaid s tale the,drama sci fi
6679,revolution os,documentary
6682,earth,drama war
6683,fire,drama
6684,death in venice,drama romance
6685,marci x,comedy musical
6686,medallion the,action comedy crime fantasy
6687,my boss s daughter,comedy romance
6690,don t tempt me,comedy fantasy mystery
6695,jeepers creepers,horror thriller
6696,bollywood hollywood,comedy drama musical romance
6699,once upon a time in the midlands,drama
6700,other side of the bed the,comedy drama musical romance
6701,zero day,drama
6703,order the,horror mystery thriller
6707,cabin fever,horror thriller
6708,matchstick men,comedy crime drama
6709,once upon a time in mexico,action adventure crime thriller
6710,dummy,comedy drama romance
6711,lost in translation,comedy drama romance
6713,millennium actress,animation drama romance
6714,so close,action comedy romance thriller
6720,kuffs,action comedy crime
6721,once upon a time in china,action adventure drama
6722,once upon a time in china ii,action romance
6723,once upon a time in china iii,action
6724,paper moon,comedy crime drama
6725,sgt pepper s lonely hearts club band,adventure musical
6728,ugly american the,drama
6729,bostonians the,drama romance
6731,day of the dead,horror sci fi thriller
6732,hello dolly,comedy musical romance
6734,memoirs of an invisible man,comedy romance sci fi thriller
6735,rose the,drama
6736,see no evil,crime drama horror thriller
6740,bingo,adventure comedy
6743,jungle book,adventure fantasy
6744,once bitten,comedy horror
6746,squirm,horror romance
6747,adventures of huckleberry finn the,adventure children
6748,brood the,horror
6749,prince and the pauper the,adventure drama
6750,anything else,comedy drama romance
6751,cold creek manor,drama thriller
6753,secondhand lions,children comedy drama
6754,underworld,action fantasy horror
6755,bubba ho tep,comedy horror
6759,close your eyes,crime thriller
6760,in this world,adventure drama
6763,duplex,comedy crime
6764,rundown the,action adventure comedy
6765,under the tuscan sun,comedy drama romance
6768,luther,drama
6772,to be and to have,documentary
6773,triplets of belleville the,animation comedy fantasy
6774,videodrome,fantasy horror sci fi thriller
6776,lagaan once upon a time in india,comedy drama musical romance
6777,judgment at nuremberg,drama
6778,journey of hope,drama
6779,same time next year,comedy drama romance
6780,brief history of time a,documentary
6783,rules of the game the,comedy drama
6785,seven brides for seven brothers,comedy musical romance western
6786,kiss of the spider woman,drama
6787,all the president s men,drama thriller
6790,avalon,drama fantasy sci fi
6791,babette s feast,drama
6793,beethoven,children comedy drama
6794,beethoven s,children comedy
6795,black moon rising,action crime sci fi thriller
6796,boyz n the hood,crime drama
6797,bugsy,crime drama
6798,bugsy malone,children comedy crime musical
6800,cobra,action crime
6802,consenting adults,thriller
6803,phenomena,horror mystery thriller
6805,crying freeman,action crime thriller
6806,time and tide,action crime thriller
6807,monty python s the meaning of life,comedy
6808,where eagles dare,action adventure war
6809,tightrope,thriller
6810,sleeping with the enemy,drama thriller
6811,pcu,comedy
6812,rookie the,action comedy thriller
6815,into the night,action comedy drama thriller
6816,three o clock high,comedy
6817,white hunter black heart,adventure drama
6818,come and see,drama war
6819,rage in harlem a,crime
6820,ginger snaps,drama horror thriller
6821,more american graffiti,comedy
6823,under suspicion,crime drama thriller
6827,it s pat,comedy
6828,sunday in the country a,drama
6830,sudden fear,film noir horror thriller
6832,regarding henry,drama
6837,love affair,comedy drama romance
6840,hospital the,comedy drama
6842,images,drama fantasy horror
6843,eureka,drama
6850,leap of faith,comedy drama
6852,in cold blood,crime drama
6854,bedford incident the,drama thriller war
6856,yankee doodle dandy,drama musical
6857,ninja scroll,action adventure animation fantasy
6858,knife in the water,drama
6859,devil and daniel webster the,drama fantasy
6862,out of time,crime drama thriller
6863,school of rock,comedy musical
6864,concert for george the,documentary musical
6867,station agent the,comedy drama
6868,wonderland,crime drama mystery thriller
6869,bus,crime documentary
6870,mystic river,crime drama mystery
6873,intolerable cruelty,comedy romance
6874,kill bill vol,action crime thriller
6876,flower of evil the,drama
6879,runaway jury,drama thriller
6880,texas chainsaw massacre the,horror
6881,pieces of april,comedy drama
6882,returner,action adventure sci fi
6883,sylvia,drama romance
6884,veronica guerin,crime drama thriller
6885,in the cut,crime drama mystery romance thriller
6886,beyond borders,drama romance war
6887,radio,drama
6888,scary movie,comedy horror
6889,brother bear,adventure animation children
6890,elephant,drama
6893,italian job the,action comedy crime
6896,shoah,documentary war
6898,sweet sixteen,drama
6900,black sunday,action drama thriller
6902,interstate,adventure comedy drama fantasy mystery sci fi thriller
6909,eye the,thriller
6910,kronos,horror
6912,you ll never get rich,comedy musical romance
6914,preaching to the perverted,comedy drama
6918,unvanquished the,drama
6920,cercle rouge le,crime thriller
6921,man of marble,drama
6923,sherlock holmes and the voice of terror,crime mystery war
6924,sherlock holmes faces death,crime mystery
6925,sherlock holmes in washington,crime mystery
6926,solid gold cadillac the,comedy
6927,human stain the,drama romance thriller
6932,shattered glass,crime drama
6934,matrix revolutions the,action adventure sci fi thriller imax
6935,revolution will not be televised the,documentary
6936,elf,children comedy fantasy
6938,billabong odyssey,documentary
6940,in my skin,drama
6942,love actually,comedy drama romance
6944,father of the bride,comedy
6945,my architect a son s journey,documentary
6946,looney tunes back in action,action animation children fantasy
6947,master and commander the far side of the world,adventure drama war
6948,tupac resurrection,documentary
6949,big empty the,comedy mystery sci fi
6950,missing the,adventure thriller western
6951,cat in the hat the,children comedy
6952,gothika,horror thriller
6953,grams,crime drama mystery romance thriller
6954,barbarian invasions the,comedy crime drama mystery romance
6957,bad santa,comedy crime
6958,haunted mansion the,children comedy fantasy horror
6959,timeline,action adventure sci fi
6961,damage,drama
6963,devil s playground,documentary
6964,dance with a stranger,crime drama thriller
6966,darkman,action crime fantasy sci fi thriller
6967,dead of night,horror mystery
6970,desk set,comedy romance
6971,europa,drama thriller
6973,final analysis,drama romance thriller
6974,freshman the,comedy crime
6975,funny games,drama horror thriller
6977,new jack city,action crime drama
6979,wargames,drama sci fi thriller
6980,mr hobbs takes a vacation,comedy
6981,ordet,drama
6982,forbidden games,drama war
6983,jane eyre,drama romance
6984,tale of two cities a,drama
6985,passion of joan of arc the,drama
6986,ben hur a tale of the christ,adventure drama
6987,cabinet of dr caligari the,crime fantasy horror
6988,broken blossoms or the yellow man and the girl,drama romance
6989,gorky park,crime drama thriller
6990,the great train robbery,action adventure comedy crime drama
6991,greystoke the legend of tarzan lord of the apes,adventure drama romance
6992,guarding tess,comedy drama
6993,hannah and her sisters,comedy drama romance
6994,hard way the,action comedy
6995,hercules in new york,action comedy fantasy
6996,highlander ii the quickening,action sci fi
6997,hoffa,crime drama
6999,housesitter,comedy romance
7000,hudson hawk,action adventure comedy
7001,invasion of the body snatchers,horror mystery sci fi thriller
7004,kindergarten cop,action comedy crime thriller
7005,king ralph,comedy
7006,knight moves,mystery thriller
7007,last boy scout the,action comedy crime drama thriller
7008,last tango in paris,drama romance
7009,lorenzo s oil,drama
7010,lover the,drama romance
7012,mr destiny,comedy fantasy
7013,night of the hunter the,drama film noir thriller
7015,only the lonely,comedy romance
7016,over the top,action drama
7017,passenger,action thriller
7018,presumed innocent,crime drama thriller
7019,project x,comedy drama
7020,proof,comedy drama romance
7021,pure luck,comedy crime
7022,battle royale,action drama horror thriller
7023,wedding banquet the,comedy drama romance
7025,midnight clear a,drama war
7026,summer school,comedy
7027,silverado,action western
7028,quick change,comedy crime
7030,radio flyer,drama
7031,real mccoy the,action crime drama thriller
7032,revenge,drama romance thriller
7033,secret of my succe s the,comedy romance
7034,show me love,drama romance
7035,streets of fire,action romance
7036,teen wolf,comedy fantasy
7037,high heels,comedy drama
7038,things you can tell just by looking at her,drama romance
7039,thunderheart,crime mystery thriller
7040,to live and die in l a,action crime drama thriller
7043,vivre sa vie film en douze tableaux,drama
7044,wild at heart,crime drama mystery romance thriller
7045,witches the,children fantasy
7046,witches of eastwick the,comedy fantasy horror thriller
7047,year of the dragon,action crime drama
7048,nothing to lose,action adventure comedy crime
7050,follow the fleet,comedy musical romance
7051,what s new pussycat,comedy
7052,mary of scotland,drama
7053,roberta,comedy musical romance
7054,little women,drama
7055,swing time,comedy musical romance
7056,public enemy the,action crime drama
7057,midsummer night s dream a,comedy fantasy romance
7058,life with father,comedy
7059,national velvet,children drama
7060,jesus christ superstar,drama musical
7061,dark victory,drama romance
7062,birdman of alcatraz,drama
7063,aguirre the wrath of god,adventure drama
7064,beauty and the beast,drama fantasy
7065,birth of a nation the,drama war
7067,juliet of the spirits,comedy drama fantasy romance
7068,last year at marienbad,drama mystery romance
7069,macbeth,drama
7070,red river,action adventure western
7071,woman under the influence a,drama
7072,stagecoach,action drama romance western
7073,shot in the dark a,comedy crime mystery
7074,navigator the,comedy
7075,court jester the,adventure comedy musical
7076,bullitt,action crime drama thriller
7078,jezebel,drama
7079,hunchback of notre dame the,drama
7080,street,drama musical romance
7081,i m no angel,comedy
7082,that touch of mink,comedy romance
7083,sweet dreams,drama
7084,play it again sam,comedy romance
7085,send me no flowers,comedy romance
7086,pygmalion,comedy drama
7087,passage to india a,adventure drama
7088,black orpheus,drama romance
7089,amarcord,comedy drama
7090,hero,action adventure drama
7091,horse feathers,comedy
7092,anna karenina,drama romance
7093,front page the,comedy
7095,looking for mr goodbar,drama
7097,girl from paris a,comedy drama
7099,nausica of the valley of the wind,adventure animation drama fantasy sci fi
7100,crisscross,drama
7101,doc hollywood,comedy romance
7102,dragnet,comedy crime drama
7104,,comedy war
7106,black and white in color,drama war
7107,foul play,comedy thriller
7112,accident,crime drama
7114,collector the,drama horror thriller
7115,deep red,horror mystery thriller
7116,diabolique,horror mystery thriller
7118,wings of honneamise,animation drama sci fi war
7119,crazy people,comedy
7121,adam s rib,comedy romance
7122,king of hearts,comedy drama war
7123,naked lunch,drama fantasy mystery sci fi
7124,grass,documentary
7126,killing of a chinese bookie the,comedy crime drama film noir musical
7128,things to come,sci fi
7129,queen of hearts,comedy drama romance
7130,darling,drama
7131,summer place a,drama
7132,night at the opera a,comedy musical romance
7133,metalstorm the destruction of jared syn,action adventure sci fi
7135,shoot the piano player,crime drama romance thriller
7136,stolen kisses,comedy drama romance
7137,cooler the,comedy drama romance
7139,in america,drama romance
7143,last samurai the,action adventure drama war
7147,big fish,drama fantasy romance
7149,something s gotta give,comedy drama romance
7150,stuck on you,comedy
7151,girl with a pearl earring,drama romance
7152,statement the,drama thriller
7153,lord of the rings the return of the king the,action adventure drama fantasy
7154,mona lisa smile,drama romance
7155,calendar girls,comedy
7156,fog of war eleven lessons from the life of robert s mcnamara the,documentary war
7157,hebrew hammer the,comedy
7158,house of sand and fog,drama
7160,monster,crime drama
7161,cheaper by the dozen,children comedy
7162,cold mountain,drama romance war
7163,paycheck,action sci fi thriller
7164,peter pan,action adventure children fantasy
7165,company the,drama musical
7167,japanese story,drama
7169,chasing liberty,comedy romance
7173,along came polly,comedy romance
7175,torque,action crime
7177,osama,drama
7178,great gatsby the,drama
7180,odds against tomorrow,crime drama thriller
7181,ship of fools,drama
7183,there s a girl in my soup,comedy
7185,real men,comedy sci fi
7191,blame it on the bellboy,comedy
7193,adventures of ford fairlane the,action comedy
7194,bonjour tristesse,drama
7195,enforcer the,crime drama film noir
7196,men the,drama
7198,the pick up artist,comedy crime drama romance
7205,wind and the lion the,adventure
7206,mon oncle,comedy
7207,where the boys are,comedy
7208,dr jekyll and mr hyde,drama horror
7209,m hulot s holiday,comedy
7210,my darling clementine,western
7211,people will talk,comedy romance
7212,i was a male war bride,comedy romance
7213,divorce american style,comedy
7214,kiss them for me,comedy romance war
7215,to have and have not,adventure drama romance thriller war
7216,high sierra,crime drama film noir thriller
7217,dark passage,crime drama film noir romance thriller
7218,ox bow incident the,drama western
7219,they drive by night,drama
7220,micki maude,comedy
7221,platinum blonde,comedy romance
7222,reefer madness,comedy drama
7223,d o a,drama film noir mystery
7225,pumping iron,documentary
7226,no good deed,crime drama thriller
7227,trouble with angels the,comedy
7228,cool world,animation comedy fantasy
7232,heat and dust,drama
7234,strada la,drama
7235,ichi the killer,action comedy crime drama horror thriller
7236,boy and his dog a,sci fi
7238,ashes and diamonds,drama war
7243,intolerance love s struggle throughout the ages,drama
7247,chitty chitty bang bang,adventure children comedy fantasy musical
7249,plaza suite,comedy
7250,out of towners the,comedy
7251,where the day takes you,drama
7253,it,comedy romance
7254,the butterfly effect,drama sci fi thriller
7255,win a date with tad hamilton,comedy romance
7256,touching the void,adventure documentary
7257,big bounce the,comedy crime thriller
7259,you got served,drama musical
7261,barbershop back in business,comedy
7263,miracle,drama
7265,dreamers the,drama
7267,who s the man,comedy
7272,super fly,action crime drama
7274,let s do it again,comedy
7275,uptown saturday night,comedy
7279,wilby conspiracy the,thriller
7280,blacula,horror
7281,scream blacula scream,horror
7283,swing shift,drama
7284,trespass,action crime thriller
7285,thirteen,drama
7286,simple men,comedy drama
7287,sailor who fell from grace with the sea the,drama
7293,first dates,comedy romance
7294,welcome to mooseport,comedy
7297,kitchen stories,comedy drama
7299,monsieur ibrahim,drama
7300,vanishing point,action drama
7302,thief of bagdad the,action adventure fantasy
7303,the diary of anne frank,drama war
7304,allegro non troppo,animation comedy fantasy musical
7305,black widow,crime drama mystery thriller
7307,flesh blood,action adventure drama war
7308,king solomon s mines,adventure comedy
7310,raw deal,action
7311,goodbye mr chips,drama romance
7313,fire birds,action adventure
7315,against the ropes,comedy drama
7316,confessions of a teenage drama queen,comedy
7317,eurotrip,adventure comedy
